Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location
P-009140,DEPT_TECH_027,2019-01-07,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_TOR_HQ
P-009141,DEPT_SALES_094,2019-01-01,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_CHI
P-009142,DEPT_MKT_109,2019-01-26,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_NYC
P-009143,DEPT_HR_079,2019-01-23,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Part_Time,LOC_MTL
P-009144,DEPT_LEGAL_089,2019-01-20,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_MIA
P-009145,DEPT_RISK_051,2019-01-06,New Position,Employee,Fixed Term,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_MTL
P-009146,DEPT_TECH_025,2019-01-29,New Position,Employee,Fixed Term,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_CA_REM
P-009147,DEPT_TECH_019,2019-01-05,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_NYC
P-009148,DEPT_SALES_101,2019-01-15,New Position,Employee,Regular,JP_0074,Chief Financial Officer,Chief Financial Officer,Full_Time,LOC_NYC
P-009149,DEPT_RISK_048,2019-01-24,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_OTT
P-009150,DEPT_SALES_099,2019-01-28,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_CA_REM
P-009151,DEPT_RISK_052,2019-01-21,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_HQ
P-009152,DEPT_RISK_044,2019-01-05,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_OTT
P-009153,DEPT_HR_078,2019-01-18,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-009154,DEPT_TECH_025,2019-01-27,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_NYC
P-009155,DEPT_SALES_102,2019-01-22,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_NYC
P-009156,DEPT_OPS_060,2019-01-11,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_HAL
P-009157,DEPT_TECH_020,2019-01-14,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_HQ
P-009158,DEPT_TECH_039,2019-01-28,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_NYC
P-009159,DEPT_SALES_098,2019-01-16,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ
P-009160,DEPT_INVEST_120,2019-01-20,New Position,Contingent Worker,Contractor,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_VAN
P-009161,DEPT_TECH_036,2019-01-26,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_OTT
P-009162,DEPT_OPS_065,2019-01-16,New Position,Employee,Fixed Term,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_US_REM
P-009163,DEPT_TECH_035,2019-01-20,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_MTL
P-009164,DEPT_TECH_034,2019-01-14,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_WIN
P-009165,DEPT_OPS_062,2019-01-29,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_NYC
P-009166,DEPT_SALES_094,2019-01-22,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_TOR_FP
P-009167,DEPT_TECH_029,2019-01-28,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_CHI
P-009168,DEPT_HR_081,2019-01-29,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_VAN
P-009169,DEPT_FIN_007,2019-01-31,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_US_REM
P-009170,DEPT_TECH_029,2019-01-17,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_OTT
P-009171,DEPT_TECH_031,2019-01-31,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_DAL
P-009172,DEPT_RISK_042,2019-01-30,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_US_REM
P-009173,DEPT_SALES_096,2019-01-10,New Position,Employee,Fixed Term,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_MIA
P-009174,DEPT_HR_081,2019-01-08,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_VAN
P-009175,DEPT_INVEST_124,2019-01-16,New Position,Contingent Worker,Contractor,JP_0046,Recruiter,Recruiter,Full_Time,LOC_NYC
P-009176,DEPT_SALES_093,2019-01-12,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_NYC
P-009177,DEPT_OPS_070,2019-01-12,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_VAN
P-009178,DEPT_TECH_035,2019-01-10,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_MTL
P-009179,DEPT_RISK_044,2019-01-31,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_MTL
P-009180,DEPT_SALES_101,2019-01-13,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_TOR_HQ
P-009181,DEPT_TECH_032,2019-01-28,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_NYC
P-009182,DEPT_ADMIN_127,2019-01-11,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_NYC
P-009183,DEPT_TECH_034,2019-01-24,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_FP
P-009184,DEPT_SALES_096,2019-01-19,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_HAL
P-009185,DEPT_SALES_097,2019-01-06,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ
P-009186,DEPT_TECH_028,2019-01-30,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_CHI
P-009187,DEPT_RISK_050,2019-01-11,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_FP
P-009188,DEPT_OPS_058,2019-01-18,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_NYC
P-009189,DEPT_OPS_072,2019-01-22,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_CA_REM
P-009190,DEPT_MKT_112,2019-01-26,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_BOS
P-009191,DEPT_OPS_063,2019-01-23,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-009192,DEPT_OPS_068,2019-01-07,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_NYC
P-009193,DEPT_MKT_113,2019-01-15,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC
P-009194,DEPT_FIN_014,2019-01-21,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_MTL
P-009195,DEPT_TECH_024,2019-01-08,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_CA_REM
P-009196,DEPT_ADMIN_132,2019-01-07,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_HAL
P-009197,DEPT_HR_078,2019-01-26,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_CAL
P-009198,DEPT_ADMIN_128,2019-01-19,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_US_REM
P-009199,DEPT_SALES_107,2019-01-13,New Position,Employee,Fixed Term,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_CA_REM
P-009200,DEPT_INVEST_123,2019-01-27,New Position,Employee,Regular,JP_0032,Operational Risk Analyst,Operational Risk Analyst,Full_Time,LOC_CHI
P-009201,DEPT_SALES_092,2019-01-11,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Part_Time,LOC_NYC
P-009202,DEPT_CEO_003,2019-01-02,New Position,Employee,Fixed Term,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-009203,DEPT_RISK_046,2019-01-01,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_TOR_FP
P-009204,DEPT_TECH_030,2019-01-06,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ
P-009205,DEPT_TECH_019,2019-01-07,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_VAN
P-009206,DEPT_SALES_093,2019-01-17,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Part_Time,LOC_TOR_HQ
P-009207,DEPT_TECH_017,2019-01-18,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_TOR_HQ
P-009208,DEPT_TECH_034,2019-02-23,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_HAL
P-009209,DEPT_SALES_102,2019-02-03,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_NYC
P-009210,DEPT_TECH_021,2019-02-16,New Position,Contingent Worker,Contractor,JP_0022,Controller,Controller,Full_Time,LOC_TOR_HQ
P-009211,DEPT_INVEST_122,2019-02-28,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_MTL
P-009212,DEPT_OPS_074,2019-02-27,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_TOR_HQ
P-009213,DEPT_SALES_095,2019-02-03,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP
P-009214,DEPT_RISK_051,2019-02-19,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ
P-009215,DEPT_SALES_104,2019-02-10,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ
P-009216,DEPT_FIN_011,2019-02-12,New Position,Employee,Fixed Term,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ
P-009217,DEPT_OPS_063,2019-02-03,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_NYC
P-009218,DEPT_MKT_110,2019-02-23,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-009219,DEPT_OPS_067,2019-02-12,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_NYC
P-009220,DEPT_SALES_104,2019-02-08,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_VAN
P-009221,DEPT_TECH_038,2019-02-16,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_VAN
P-009222,DEPT_MKT_109,2019-02-28,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_TOR_HQ
P-009223,DEPT_TECH_023,2019-02-04,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CHI
P-009224,DEPT_HR_077,2019-02-23,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_SF
P-009225,DEPT_SALES_091,2019-02-06,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_FP
P-009226,DEPT_FIN_004,2019-02-02,New Position,Contingent Worker,Contractor,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_VAN
P-009227,DEPT_LEGAL_088,2019-02-07,New Position,Employee,Fixed Term,JP_0020,Accountant,Accountant,Full_Time,LOC_NYC
P-009228,DEPT_RISK_053,2019-02-10,New Position,Employee,Regular,JP_0089,Research Analyst,Research Analyst,Part_Time,LOC_BOS
P-009229,DEPT_FIN_004,2019-02-15,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_CA_REM
P-009230,DEPT_MKT_109,2019-02-15,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_US_REM
P-009231,DEPT_FIN_008,2019-02-17,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-009232,DEPT_LEGAL_088,2019-02-08,New Position,Employee,Regular,JP_0047,Senior Recruiter,Senior Recruiter,Full_Time,LOC_SF
P-009233,DEPT_INVEST_114,2019-02-07,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_OTT
P-009234,DEPT_RISK_045,2019-02-11,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-009235,DEPT_TECH_016,2019-02-24,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_VAN
P-009236,DEPT_HR_078,2019-02-14,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_CHI
P-009237,DEPT_OPS_065,2019-02-17,New Position,Employee,Fixed Term,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_NYC
P-009238,DEPT_RISK_051,2019-02-09,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_HAL
P-009239,DEPT_SALES_090,2019-02-10,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_NYC
P-009240,DEPT_TECH_023,2019-02-14,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_CA_REM
P-009241,DEPT_MKT_110,2019-02-22,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_VAN
P-009242,DEPT_OPS_056,2019-02-02,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Part_Time,LOC_NYC
P-009243,DEPT_OPS_064,2019-02-12,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_SF
P-009244,DEPT_INVEST_121,2019-02-13,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_TOR_HQ
P-009245,DEPT_TECH_026,2019-02-18,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_TOR_FP
P-009246,DEPT_HR_083,2019-02-16,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Part_Time,LOC_CHI
P-009247,DEPT_CEO_001,2019-02-15,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ
P-009248,DEPT_LEGAL_089,2019-02-09,New Position,Contingent Worker,Contractor,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_VAN
P-009249,DEPT_RISK_053,2019-02-08,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ
P-009250,DEPT_OPS_071,2019-02-04,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Part_Time,LOC_HAL
P-009251,DEPT_HR_083,2019-02-01,New Position,Contingent Worker,Contractor,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Part_Time,LOC_NYC
P-009252,DEPT_INVEST_116,2019-02-07,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_VAN
P-009253,DEPT_INVEST_123,2019-02-07,New Position,Employee,Fixed Term,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_NYC
P-009254,DEPT_LEGAL_084,2019-02-23,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_DAL
P-009255,DEPT_ADMIN_128,2019-02-19,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-009256,DEPT_MKT_113,2019-02-16,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_TOR_FP
P-009257,DEPT_OPS_075,2019-02-20,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ
P-009258,DEPT_ADMIN_133,2019-02-27,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_CHI
P-009259,DEPT_ADMIN_132,2019-02-06,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_US_REM
P-009260,DEPT_RISK_051,2019-02-17,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_FP
P-009261,DEPT_SALES_096,2019-02-05,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_NYC
P-009262,DEPT_SALES_091,2019-02-24,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ
P-009263,DEPT_SALES_103,2019-02-08,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_MTL
P-009264,DEPT_OPS_074,2019-02-22,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-009265,DEPT_FIN_008,2019-02-21,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_CHI
P-009266,DEPT_OPS_062,2019-02-17,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_TOR_HQ
P-009267,DEPT_ADMIN_126,2019-02-09,New Position,Employee,Regular,JP_0081,Executive Assistant,Executive Assistant,Full_Time,LOC_VAN
P-009268,DEPT_CEO_003,2019-02-05,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_FP
P-009269,DEPT_OPS_062,2019-02-28,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_VAN
P-009270,DEPT_LEGAL_089,2019-02-10,New Position,Contingent Worker,Contractor,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CA_REM
P-009271,DEPT_RISK_041,2019-02-12,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_TOR_HQ
P-009272,DEPT_SALES_101,2019-02-19,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_FP
P-009273,DEPT_MKT_111,2019-02-03,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_TOR_HQ
P-009274,DEPT_TECH_028,2019-02-07,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-009275,DEPT_RISK_043,2019-02-17,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_HQ
P-009276,DEPT_RISK_045,2019-02-21,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-009277,DEPT_TECH_033,2019-02-01,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_CHI
P-009278,DEPT_ADMIN_130,2019-02-08,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_OTT
P-009279,DEPT_HR_080,2019-02-14,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_MTL
P-009280,DEPT_INVEST_114,2019-02-11,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_BOS
P-009281,DEPT_SALES_094,2019-02-25,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_CAL
P-009282,DEPT_OPS_061,2019-02-17,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_SF
P-009283,DEPT_RISK_042,2019-02-13,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_MTL
P-009284,DEPT_CEO_002,2019-02-02,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_BOS
P-009285,DEPT_INVEST_119,2019-02-24,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_CHI
P-009286,DEPT_TECH_039,2019-02-11,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-009287,DEPT_OPS_058,2019-02-24,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_CA_REM
P-009288,DEPT_TECH_025,2019-02-22,New Position,Employee,Fixed Term,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_MIA
P-009289,DEPT_HR_080,2019-02-04,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_TOR_HQ
P-009290,DEPT_HR_080,2019-02-16,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_WIN
P-009291,DEPT_SALES_104,2019-02-26,New Position,Employee,Fixed Term,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_NYC
P-009292,DEPT_TECH_019,2019-02-15,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_CA_REM
P-009293,DEPT_ADMIN_133,2019-02-13,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ
P-009294,DEPT_TECH_032,2019-02-26,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_DAL
P-009295,DEPT_ADMIN_131,2019-02-12,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_TOR_FP
P-009296,DEPT_RISK_041,2019-02-05,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_DAL
P-009297,DEPT_INVEST_115,2019-02-05,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_NYC
P-009298,DEPT_FIN_010,2019-02-06,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_VAN
P-009299,DEPT_HR_080,2019-02-07,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_VAN
P-009300,DEPT_TECH_021,2019-02-19,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Part_Time,LOC_TOR_HQ
P-009301,DEPT_FIN_014,2019-02-08,New Position,Contingent Worker,Contractor,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_CAL
P-009302,DEPT_INVEST_115,2019-02-19,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_MTL
P-009303,DEPT_TECH_039,2019-02-27,New Position,Employee,Regular,JP_0004,Data Engineer,Data Engineer,Full_Time,LOC_CHI
P-009304,DEPT_SALES_107,2019-02-21,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_VAN
P-009305,DEPT_TECH_030,2019-02-07,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_FP
P-009306,DEPT_LEGAL_085,2019-02-14,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-009307,DEPT_OPS_068,2019-02-13,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Part_Time,LOC_TOR_HQ
P-009308,DEPT_TECH_036,2019-02-02,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_TOR_HQ
P-009309,DEPT_OPS_072,2019-02-02,New Position,Employee,Fixed Term,JP_0086,Office Manager,Office Manager,Full_Time,LOC_WIN
P-009310,DEPT_OPS_066,2019-02-20,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_WIN
P-009311,DEPT_MKT_111,2019-02-20,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_FP
P-009312,DEPT_SALES_096,2019-02-15,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CAL
P-009313,DEPT_HR_081,2019-02-28,New Position,Employee,Regular,JP_0078,Chief Human Resources Officer,Chief Human Resources Officer,Full_Time,LOC_VAN
P-009314,DEPT_OPS_067,2019-02-22,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_HAL
P-009315,DEPT_OPS_059,2019-02-07,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Part_Time,LOC_TOR_HQ
P-009316,DEPT_TECH_039,2019-02-27,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_WIN
P-009317,DEPT_TECH_039,2019-02-20,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_VAN
P-009318,DEPT_FIN_015,2019-02-25,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_US_REM
P-009319,DEPT_OPS_056,2019-02-26,New Position,Employee,Regular,JP_0067,Wealth Advisor,Wealth Advisor,Full_Time,LOC_CA_REM
P-009320,DEPT_FIN_012,2019-02-09,New Position,Employee,Fixed Term,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_NYC
P-009321,DEPT_OPS_057,2019-02-06,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CHI
P-009322,DEPT_TECH_017,2019-02-06,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_BOS
P-009323,DEPT_TECH_032,2019-02-15,New Position,Employee,Fixed Term,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_TOR_HQ
P-009324,DEPT_MKT_111,2019-02-01,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_HAL
P-009325,DEPT_INVEST_117,2019-02-01,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_FP
P-009326,DEPT_OPS_067,2019-02-28,New Position,Employee,Regular,JP_0033,Compliance Analyst,Compliance Analyst,Full_Time,LOC_CHI
P-009327,DEPT_TECH_030,2019-02-11,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_VAN
