Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Position_ID|Effective_Date|Worker_Type|Worker_Sub-Type|Business_Title|Business_Site_ID|Mailstop_Floor|Worker_Status|Active|Active_Status_Date|Hire_Date|Original_Hire_Date|Hire_Reason|Employment_End_Date|Continuous_Service_Date|First_Day_of_Work|Expected_Retirement_Date|Retirement_Eligibility_Date|Retired|Seniority_Date|Severance_Date|Benefits_Service_Date|Company_Service_Date|Time_Off_Service_Date|Vesting_Date|Terminated|Termination_Date|Pay_Through_Date|Primary_Termination_Reason|Primary_Termination_Category|Termination_Involuntary|Secondary_Termination_Reason|Local_Termination_Reason|Not_Eligible_for_Hire|Regrettable_Termination|Hire_Rescinded|Resignation_Date|Last_Day_of_Work|Last_Date_for_Which_Paid|Expected_Date_of_Return|Not_Returning|Return_Unknown|Probation_Start_Date|Probation_End_Date|Academic_Tenure_Date|Has_International_Assignment|Home_Country|Host_Country|International_Assignment_Type|Start_Date_of_International_Assignment|End_Date_of_International_Assignment|Rehire|Eligible_For_Rehire|Action|Action_Code|Action_Reason|Action_Reason_Code|Manager_ID|Soft_Retirement_Indicator|Job_Profile_ID|Sequence_Number|Planned_End_Contract_Date|Job_Entry_Dt|Stock_Grants|Time_Type|Supervisory_Organization|Location|Job_Title|French_Job_Title|Shift_Number|Scheduled_Weekly_Hours|Default_Weekly_Hours|Scheduled_FTE|Work_Model_Start_Date|Work_Model_Type|Worker_Workday_ID
EMP00232|TXN753640664|2024-09-11|2024-09-17 00:00:00|Lateralove|POS00124|2024-09-11|Employee|Contract|Sales Executive|LOC00098||Active|True|2022-03-11|2022-03-11|2022-03-11|Transfer||2022-03-11|2022-03-11|||False|2022-03-11||2022-03-11|2022-03-11|2022-03-11|2023-03-11|False|||||False|||False|False|False|||||False|false|2022-03-11|2022-06-09||False|US|UK||||False|N|Lateralove|ACT294|Employee Request|ARC711|EMP00200|False|JP00022|4||2024-09-11||Temporary|CC00035|LOC00098|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2024-09-11|Remote|WID0023203
EMP00232|TXN824907461|2023-08-05|2023-08-05 00:00:00|Lateralove|POS00406|2023-08-05|Employee|Temporary|Accountant|LOC00048|FL4|Active|True|2022-03-11|2022-03-11|2022-03-11|Transfer||2022-03-11|2022-03-11|||False|2022-03-11||2022-03-11|2022-03-11|2022-03-11|2023-03-11|False|||||False|||False|False|False|||||False|false|2022-03-11|2022-06-09||False|US|US||||False|N|Lateralove|ACT472|Employee Request|ARC235|EMP00194|False|JP00032|5||2023-08-05||Temporary|CC00012|LOC00048|Accountant|Titre Français: Accountant|1|30|40|1|2023-08-05|Office|WID0023204
EMP00233|TXN988847497|2019-07-08|2019-07-14 00:00:00|Hire|POS00001|2019-07-08|Employee|Seasonal|Project Manager|LOC00067||Active|True|2019-07-08|2019-07-08|2019-07-08|New Hire||2019-07-08|2019-07-08|||False|2019-07-08||2019-07-08|2019-07-08|2019-07-08|2020-07-07|False|||||False|||False|False|False|||||False|false|2019-07-08|2019-10-06||True|US|UK||||False|N|Hire|ACT470|Business Need|ARC447|EMP00165|False|JP00009|1||2019-07-08||Temporary|CC00002|LOC00067|Project Manager|Titre Français: Project Manager|1|40|40|1|2019-07-08|Hybrid|WID0023300
EMP00233|TXN194120581|2020-04-15|2020-04-19 00:00:00|Transfer|POS00424|2020-04-15|Employee|Temporary|HR Manager|LOC00003||Active|True|2019-07-08|2019-07-08|2019-07-08|Transfer||2019-07-08|2019-07-08|||False|2019-07-08||2019-07-08|2019-07-08|2019-07-08|2020-07-07|False|||||False|||False|False|False|||||False|false|2019-07-08|2019-10-06||True|US|CA||||False|N|Transfer|ACT843|Organizational Change|ARC828|EMP00169|False|JP00096|2||2020-04-15||Regular|CC00001|LOC00003|HR Manager|Titre Français: HR Manager|1|40|40|1|2020-04-15|Remote|WID0023301
EMP00233|TXN377179035|2022-04-03|2022-04-04 00:00:00|Promotion|POS00077|2022-04-03|Employee|Regular|HR Manager|LOC00036|FL5|Active|True|2019-07-08|2019-07-08|2019-07-08|Transfer||2019-07-08|2019-07-08|||False|2019-07-08||2019-07-08|2019-07-08|2019-07-08|2020-07-07|False|||||False|||False|False|False|||||False|false|2019-07-08|2019-10-06||False|US|DE||||False|N|Promotion|ACT811|Business Need|ARC797|EMP00443|False|JP00071|3||2022-04-03||Contract|CC00062|LOC00036|HR Manager|Titre Français: HR Manager|1|40|40|1|2022-04-03|Hybrid|WID0023302
EMP00233|TXN259544612|2020-01-12|2020-01-18 00:00:00|Transfer|POS00151|2020-01-12|Employee|Temporary|Sales Executive|LOC00030||Active|True|2019-07-08|2019-07-08|2019-07-08|Transfer||2019-07-08|2019-07-08|||False|2019-07-08||2019-07-08|2019-07-08|2019-07-08|2020-07-07|False|||||False|||False|False|False|||||False|false|2019-07-08|2019-10-06||True|US|DE||||False|N|Transfer|ACT115|Business Need|ARC923|EMP00048|False|JP00136|4||2020-01-12||Contract|CC00020|LOC00030|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2020-01-12|Hybrid|WID0023303
EMP00234|TXN910482394|2022-05-25|2022-05-31 00:00:00|Hire|POS00341|2022-05-25|Employee|Contract|Business Analyst|LOC00047||Active|True|2022-05-25|2022-05-25|2022-05-25|New Hire||2022-05-25|2022-05-25|||False|2022-05-25||2022-05-25|2022-05-25|2022-05-25|2023-05-25|False|||||False|||False|False|False|||||False|false|2022-05-25|2022-08-23||False|US|AU|Expatriate|||False|N|Hire|ACT987|Business Need|ARC527|EMP00260|False|JP00056|1||2022-05-25||Temporary|CC00099|LOC00047|Business Analyst|Titre Français: Business Analyst|1|40|40|1|2022-05-25|Office|WID0023400
EMP00234|TXN913032374|2024-01-10|2024-01-15 00:00:00|Promotion|POS00303|2024-01-10|Employee|Temporary|Product Manager|LOC00096||Active|True|2022-05-25|2022-05-25|2022-05-25|Transfer||2022-05-25|2022-05-25|||False|2022-05-25||2022-05-25|2022-05-25|2022-05-25|2023-05-25|False|||||False|||False|False|False|||||False|false|2022-05-25|2022-08-23||True|US|MX||||False|N|Promotion|ACT577|Organizational Change|ARC795|EMP00096|False|JP00080|2||2024-01-10||Temporary|CC00071|LOC00096|Product Manager|Titre Français: Product Manager|1|30|40|1|2024-01-10|Hybrid|WID0023401
EMP00234|TXN890506657|2024-02-13|2024-02-20 00:00:00|Promotion|POS00008|2024-02-13|Employee|Contract|Network Engineer|LOC00034||Active|True|2022-05-25|2022-05-25|2022-05-25|Transfer||2022-05-25|2022-05-25|||False|2022-05-25||2022-05-25|2022-05-25|2022-05-25|2023-05-25|False|||||False|||False|False|False|||||False|false|2022-05-25|2022-08-23||False|US|UK||||False|N|Promotion|ACT645|Business Need|ARC653|EMP00226|False|JP00041|3||2024-02-13||Contract|CC00039|LOC00034|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2024-02-13|Office|WID0023402
EMP00234|TXN238922784|2022-10-18|2022-10-23 00:00:00|Lateralove|POS00074|2022-10-18|Employee|Temporary|HR Manager|LOC00088|FL4|Active|True|2022-05-25|2022-05-25|2022-05-25|Transfer||2022-05-25|2022-05-25|||False|2022-05-25||2022-05-25|2022-05-25|2022-05-25|2023-05-25|False|||||False|||False|False|False|||||False|false|2022-05-25|2022-08-23||False|US|DE||||False|N|Lateralove|ACT480|Organizational Change|ARC239|EMP00433|False|JP00054|4||2022-10-18||Contract|CC00017|LOC00088|HR Manager|Titre Français: HR Manager|1|40|40|1|2022-10-18|Hybrid|WID0023403
EMP00234|TXN188261058|2023-05-13|2023-05-16 00:00:00|Demotion|POS00125|2023-05-13|Employee|Contract|Quality Assurance|LOC00002||Active|True|2022-05-25|2022-05-25|2022-05-25|Transfer||2022-05-25|2022-05-25|||False|2022-05-25||2022-05-25|2022-05-25|2022-05-25|2023-05-25|False|||||False|||False|False|False|||||False|false|2022-05-25|2022-08-23||False|US|MX||||False|N|Demotion|ACT907|Organizational Change|ARC491|EMP00414|False|JP00001|5||2023-05-13||Seasonal|CC00046|LOC00002|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2023-05-13|Office|WID0023404
EMP00234|TXN954372749|2024-05-11|2024-05-12 00:00:00|Lateralove|POS00372|2024-05-11|Employee|Temporary|Accountant|LOC00030|FL5|Active|True|2022-05-25|2022-05-25|2022-05-25|Transfer||2022-05-25|2022-05-25|||False|2022-05-25||2022-05-25|2022-05-25|2022-05-25|2023-05-25|False|||||False|||False|False|False|||||False|false|2022-05-25|2022-08-23||False|US|CA||||False|N|Lateralove|ACT962|Organizational Change|ARC578|EMP00117|False|JP00032|6||2024-05-11||Regular|CC00012|LOC00030|Accountant|Titre Français: Accountant|1|30|40|1|2024-05-11|Hybrid|WID0023405
EMP00235|TXN743982526|2025-07-19|2025-07-26 00:00:00|Hire|POS00556|2025-07-19|Employee|Contract|Network Engineer|LOC00090||On Leave|False|2026-02-05|2025-07-19|2025-07-19|New Hire||2025-07-19|2025-07-19|||False|2025-07-19||2025-07-19|2025-07-19|2025-07-19|2026-07-19|False|||||False|||False|False|False|||||False|false|2025-07-19|2025-10-17||True|US|AU|Expatriate|||False|N|Hire|ACT154|Organizational Change|ARC928|EMP00183|False|JP00094|1||2025-07-19||Temporary|CC00015|LOC00090|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2025-07-19|Hybrid|WID0023500
EMP00235|TXN569337854|2028-07-14|2028-07-16 00:00:00|Promotion|POS00296|2028-07-14|Employee|Regular|Operations Manager|LOC00075|FL2|On Leave|False|2026-02-05|2025-07-19|2025-07-19|Transfer||2025-07-19|2025-07-19|||False|2025-07-19||2025-07-19|2025-07-19|2025-07-19|2026-07-19|False|||||False|||False|False|False|||||False|false|2025-07-19|2025-10-17||True|US|US||||False|N|Promotion|ACT290|Business Need|ARC991|EMP00446|False|JP00126|2||2028-07-14||Seasonal|CC00034|LOC00075|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2028-07-14|Hybrid|WID0023501
EMP00235|TXN836331693|2026-02-14|2026-02-17 00:00:00|Demotion|POS00569|2026-02-14|Employee|Contract|Project Manager|LOC00060||On Leave|False|2026-02-05|2025-07-19|2025-07-19|Transfer||2025-07-19|2025-07-19|||False|2025-07-19||2025-07-19|2025-07-19|2025-07-19|2026-07-19|False|||||False|||False|False|False|||||False|false|2025-07-19|2025-10-17||False|US|MX||||False|N|Demotion|ACT118|Business Need|ARC512|EMP00159|False|JP00102|3||2026-02-14||Contract|CC00053|LOC00060|Project Manager|Titre Français: Project Manager|2|40|40|0.97|2026-02-14|Hybrid|WID0023502
EMP00235|TXN249518333|2026-03-31|2026-04-01 00:00:00|Promotion|POS00552|2026-03-31|Employee|Temporary|HR Manager|LOC00017|FL5|On Leave|False|2026-02-05|2025-07-19|2025-07-19|Transfer||2025-07-19|2025-07-19|||False|2025-07-19||2025-07-19|2025-07-19|2025-07-19|2026-07-19|False|||||False|||False|False|False|||||False|false|2025-07-19|2025-10-17||False|US|AU|Inpatriate|||False|N|Promotion|ACT592|Organizational Change|ARC909|EMP00062|False|JP00047|4||2026-03-31||Seasonal|CC00098|LOC00017|HR Manager|Titre Français: HR Manager|1|40|40|1|2026-03-31|Office|WID0023503
EMP00236|TXN111911463|2020-03-12|2020-03-16 00:00:00|Hire|POS00369|2020-03-12|Employee|Contract|Marketing Manager|LOC00083||Active|True|2020-03-12|2020-03-12|2020-03-12|New Hire||2020-03-12|2020-03-12|||False|2020-03-12||2020-03-12|2020-03-12|2020-03-12|2021-03-12|False|||||False|||False|False|False|||||False|false|2020-03-12|2020-06-10||True|US|UK||||False|N|Hire|ACT506|Business Need|ARC379|EMP00302|False|JP00185|1||2020-03-12||Seasonal|CC00030|LOC00083|Marketing Manager|Titre Français: Marketing Manager|1|40|40|1|2020-03-12|Hybrid|WID0023600
EMP00236|TXN465127753|2021-11-25|2021-11-26 00:00:00|Demotion|POS00534|2021-11-25|Employee|Contract|Accountant|LOC00085||Active|True|2020-03-12|2020-03-12|2020-03-12|Transfer||2020-03-12|2020-03-12|||False|2020-03-12||2020-03-12|2020-03-12|2020-03-12|2021-03-12|False|||||False|||False|False|False|||||False|false|2020-03-12|2020-06-10||True|US|MX||||False|N|Demotion|ACT129|Employee Request|ARC867|EMP00159|False|JP00029|2||2021-11-25||Temporary|CC00060|LOC00085|Accountant|Titre Français: Accountant|1|37.5|40|0.77|2021-11-25|Remote|WID0023601
EMP00236|TXN947487880|2021-06-30|2021-07-01 00:00:00|Demotion|POS00421|2021-06-30|Employee|Seasonal|Sales Executive|LOC00094|FL5|Active|True|2020-03-12|2020-03-12|2020-03-12|Transfer||2020-03-12|2020-03-12|||False|2020-03-12||2020-03-12|2020-03-12|2020-03-12|2021-03-12|False|||||False|||False|False|False|||||False|false|2020-03-12|2020-06-10||False|US|DE|Inpatriate|||False|N|Demotion|ACT175|Organizational Change|ARC352|EMP00174|False|JP00022|3||2021-06-30||Contract|CC00074|LOC00094|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2021-06-30|Hybrid|WID0023602
EMP00237|TXN461264615|2024-11-25|2024-12-02 00:00:00|Hire|POS00501|2024-11-25|Employee|Contract|Business Analyst|LOC00052||Active|True|2024-11-25|2024-11-25|2024-11-25|New Hire||2024-11-25|2024-11-25|||False|2024-11-25||2024-11-25|2024-11-25|2024-11-25|2025-11-25|False|||||False|||False|False|False|||||False|false|2024-11-25|2025-02-23||False|US|UK||||False|N|Hire|ACT314|Employee Request|ARC907|EMP00238|False|JP00046|1||2024-11-25||Contract|CC00010|LOC00052|Business Analyst|Titre Français: Business Analyst|1|40|40|0.63|2024-11-25|Remote|WID0023700
EMP00237|TXN471564066|2025-10-06|2025-10-10 00:00:00|Transfer|POS00443|2025-10-06|Employee|Temporary|Business Analyst|LOC00063||Active|True|2024-11-25|2024-11-25|2024-11-25|Transfer||2024-11-25|2024-11-25|||False|2024-11-25||2024-11-25|2024-11-25|2024-11-25|2025-11-25|False|||||False|||False|False|False|||||False|false|2024-11-25|2025-02-23||True|US|FR||||False|N|Transfer|ACT969|Employee Request|ARC217|EMP00439|False|JP00046|2||2025-10-06||Seasonal|CC00004|LOC00063|Business Analyst|Titre Français: Business Analyst|1|30|40|1|2025-10-06|Hybrid|WID0023701
EMP00237|TXN100239019|2026-01-04|2026-01-06 00:00:00|Demotion|POS00204|2026-01-04|Employee|Seasonal|Data Analyst|LOC00053||Active|True|2024-11-25|2024-11-25|2024-11-25|Transfer||2024-11-25|2024-11-25|||False|2024-11-25||2024-11-25|2024-11-25|2024-11-25|2025-11-25|False|||||False|||False|False|False|||||False|false|2024-11-25|2025-02-23||True|US|AU||||False|N|Demotion|ACT699|Organizational Change|ARC113|EMP00499|False|JP00192|3||2026-01-04||Regular|CC00001|LOC00053|Data Analyst|Titre Français: Data Analyst|3|40|40|0.96|2026-01-04|Hybrid|WID0023702
EMP00237|TXN855952613|2026-11-05|2026-11-09 00:00:00|Transfer|POS00585|2026-11-05|Employee|Contract|Data Analyst|LOC00012||Active|True|2024-11-25|2024-11-25|2024-11-25|Transfer||2024-11-25|2024-11-25|||False|2024-11-25||2024-11-25|2024-11-25|2024-11-25|2025-11-25|False|||||False|||False|False|False|||||False|false|2024-11-25|2025-02-23||True|US|UK||||False|N|Transfer|ACT686|Employee Request|ARC572|EMP00176|False|JP00161|4||2026-11-05||Temporary|CC00050|LOC00012|Data Analyst|Titre Français: Data Analyst|1|40|40|1|2026-11-05|Hybrid|WID0023703
EMP00237|TXN960028003|2025-08-27|2025-09-03 00:00:00|Promotion|POS00443|2025-08-27|Employee|Temporary|HR Manager|LOC00040||Active|True|2024-11-25|2024-11-25|2024-11-25|Transfer||2024-11-25|2024-11-25|||False|2024-11-25||2024-11-25|2024-11-25|2024-11-25|2025-11-25|False|||||False|||False|False|False|||||False|false|2024-11-25|2025-02-23||False|US|DE||||False|N|Promotion|ACT262|Employee Request|ARC471|EMP00115|False|JP00047|5||2025-08-27||Contract|CC00014|LOC00040|HR Manager|Titre Français: HR Manager|1|40|40|1|2025-08-27|Remote|WID0023704
EMP00238|TXN268530002|2022-10-15|2022-10-22 00:00:00|Hire|POS00008|2022-10-15|Employee|Seasonal|Network Engineer|LOC00016||Active|True|2022-10-15|2022-10-15|2022-10-15|New Hire||2022-10-15|2022-10-15|||False|2022-10-15||2022-10-15|2022-10-15|2022-10-15|2023-10-15|False|||||False|||False|False|False|||||False|false|2022-10-15|2023-01-13||True|US|AU|Expatriate|||False|N|Hire|ACT310|Organizational Change|ARC927|EMP00060|False|JP00120|1||2022-10-15||Temporary|CC00094|LOC00016|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2022-10-15|Remote|WID0023800
EMP00238|TXN465428399|2024-03-04|2024-03-05 00:00:00|Lateralove|POS00537|2024-03-04|Employee|Contract|Project Manager|LOC00044||Active|True|2022-10-15|2022-10-15|2022-10-15|Transfer||2022-10-15|2022-10-15|||False|2022-10-15||2022-10-15|2022-10-15|2022-10-15|2023-10-15|False|||||False|||False|False|False|||||False|false|2022-10-15|2023-01-13||False|US|DE||||False|N|Lateralove|ACT590|Organizational Change|ARC400|EMP00346|False|JP00009|2||2024-03-04||Temporary|CC00090|LOC00044|Project Manager|Titre Français: Project Manager|2|40|40|1|2024-03-04|Office|WID0023801
EMP00238|TXN315569309|2023-06-15|2023-06-21 00:00:00|Lateralove|POS00435|2023-06-15|Employee|Seasonal|Quality Assurance|LOC00098||Active|True|2022-10-15|2022-10-15|2022-10-15|Transfer||2022-10-15|2022-10-15|||False|2022-10-15||2022-10-15|2022-10-15|2022-10-15|2023-10-15|False|||||False|||False|False|False|||||False|false|2022-10-15|2023-01-13||False|US|FR||||False|N|Lateralove|ACT555|Organizational Change|ARC859|EMP00449|False|JP00127|3||2023-06-15||Contract|CC00050|LOC00098|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2023-06-15|Hybrid|WID0023802
EMP00239|TXN479657088|2024-02-13|2024-02-16 00:00:00|Hire|POS00454|2024-02-13|Employee|Seasonal|HR Manager|LOC00033||Active|True|2024-02-13|2024-02-13|2024-02-13|New Hire||2024-02-13|2024-02-13|||False|2024-02-13||2024-02-13|2024-02-13|2024-02-13|2025-02-12|False|||||False|||False|False|False|||||False|false|2024-02-13|2024-05-13||True|US|MX||||False|N|Hire|ACT473|Business Need|ARC553|EMP00444|False|JP00071|1||2024-02-13||Contract|CC00022|LOC00033|HR Manager|Titre Français: HR Manager|1|37.5|40|1|2024-02-13|Remote|WID0023900
EMP00239|TXN527739855|2025-03-31|2025-04-04 00:00:00|Promotion|POS00028|2025-03-31|Employee|Seasonal|Operations Manager|LOC00031||Active|True|2024-02-13|2024-02-13|2024-02-13|Transfer||2024-02-13|2024-02-13|||False|2024-02-13||2024-02-13|2024-02-13|2024-02-13|2025-02-12|False|||||False|||False|False|False|||||False|false|2024-02-13|2024-05-13||True|US|AU|Inpatriate|||False|N|Promotion|ACT483|Business Need|ARC644|EMP00226|False|JP00086|2||2025-03-31||Temporary|CC00026|LOC00031|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2025-03-31|Office|WID0023901
EMP00239|TXN751935848|2024-09-13|2024-09-19 00:00:00|Promotion|POS00389|2024-09-13|Employee|Regular|Marketing Manager|LOC00039||Active|True|2024-02-13|2024-02-13|2024-02-13|Transfer||2024-02-13|2024-02-13|||False|2024-02-13||2024-02-13|2024-02-13|2024-02-13|2025-02-12|False|||||False|||False|False|False|||||False|false|2024-02-13|2024-05-13||False|US|AU||||False|N|Promotion|ACT586|Business Need|ARC569|EMP00381|False|JP00154|3||2024-09-13||Temporary|CC00008|LOC00039|Marketing Manager|Titre Français: Marketing Manager|2|30|40|1|2024-09-13|Hybrid|WID0023902
EMP00239|TXN970587580|2026-05-06|2026-05-06 00:00:00|Demotion|POS00106|2026-05-06|Employee|Temporary|Software Engineer|LOC00006||Active|True|2024-02-13|2024-02-13|2024-02-13|Transfer||2024-02-13|2024-02-13|||False|2024-02-13||2024-02-13|2024-02-13|2024-02-13|2025-02-12|False|||||False|||False|False|False|||||False|false|2024-02-13|2024-05-13||True|US|AU||||False|N|Demotion|ACT746|Organizational Change|ARC542|EMP00412|False|JP00081|4||2026-05-06||Temporary|CC00026|LOC00006|Software Engineer|Titre Français: Software Engineer|2|40|40|1|2026-05-06|Hybrid|WID0023903
EMP00240|TXN563731500|2017-07-26|2017-07-26 00:00:00|Hire|POS00224|2017-07-26|Employee|Contract|System Administrator|LOC00018||Active|True|2017-07-26|2017-07-26|2017-07-26|New Hire||2017-07-26|2017-07-26|||False|2017-07-26||2017-07-26|2017-07-26|2017-07-26|2018-07-26|False|||||False|||False|False|False|||||False|false|2017-07-26|2017-10-24||False|US|MX||||False|N|Hire|ACT708|Business Need|ARC901|EMP00464|False|JP00064|1||2017-07-26||Regular|CC00091|LOC00018|System Administrator|Titre Français: System Administrator|3|40|40|1|2017-07-26|Office|WID0024000
EMP00240|TXN122707819|2018-04-25|2018-05-01 00:00:00|Lateralove|POS00495|2018-04-25|Employee|Seasonal|System Administrator|LOC00069||Active|True|2017-07-26|2017-07-26|2017-07-26|Transfer||2017-07-26|2017-07-26|||False|2017-07-26||2017-07-26|2017-07-26|2017-07-26|2018-07-26|False|||||False|||False|False|False|||||False|false|2017-07-26|2017-10-24||False|US|DE||||False|N|Lateralove|ACT572|Employee Request|ARC679|EMP00057|False|JP00012|2||2018-04-25||Contract|CC00026|LOC00069|System Administrator|Titre Français: System Administrator|1|40|40|1|2018-04-25|Office|WID0024001
EMP00240|TXN383023047|2018-07-08|2018-07-13 00:00:00|Promotion|POS00381|2018-07-08|Employee|Contract|Network Engineer|LOC00035||Active|True|2017-07-26|2017-07-26|2017-07-26|Transfer||2017-07-26|2017-07-26|||False|2017-07-26||2017-07-26|2017-07-26|2017-07-26|2018-07-26|False|||||False|||False|False|False|||||False|false|2017-07-26|2017-10-24||True|US|AU||||False|N|Promotion|ACT927|Employee Request|ARC784|EMP00363|False|JP00115|3||2018-07-08||Temporary|CC00053|LOC00035|Network Engineer|Titre Français: Network Engineer|1|40|40|0.7|2018-07-08|Remote|WID0024002
EMP00240|TXN564622209|2019-12-07|2019-12-07 00:00:00|Lateralove|POS00088|2019-12-07|Employee|Regular|Quality Assurance|LOC00082|FL5|Active|True|2017-07-26|2017-07-26|2017-07-26|Transfer||2017-07-26|2017-07-26|||False|2017-07-26||2017-07-26|2017-07-26|2017-07-26|2018-07-26|False|||||False|||False|False|False|||||False|false|2017-07-26|2017-10-24||True|US|CA|Expatriate|||False|N|Lateralove|ACT197|Business Need|ARC683|EMP00435|False|JP00124|4||2019-12-07||Regular|CC00017|LOC00082|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2019-12-07|Remote|WID0024003
EMP00240|TXN419541115|2020-07-02|2020-07-05 00:00:00|Transfer|POS00511|2020-07-02|Employee|Contract|System Administrator|LOC00053||Active|True|2017-07-26|2017-07-26|2017-07-26|Transfer||2017-07-26|2017-07-26|||False|2017-07-26||2017-07-26|2017-07-26|2017-07-26|2018-07-26|False|||||False|||False|False|False|||||False|false|2017-07-26|2017-10-24||True|US|UK||||False|N|Transfer|ACT876|Business Need|ARC743|EMP00480|False|JP00064|5||2020-07-02||Contract|CC00083|LOC00053|System Administrator|Titre Français: System Administrator|1|40|40|1|2020-07-02|Hybrid|WID0024004
EMP00241|TXN588626297|2024-06-08|2024-06-11 00:00:00|Hire|POS00551|2024-06-08|Employee|Seasonal|Finance Manager|LOC00088||Active|True|2024-06-08|2024-06-08|2024-06-08|New Hire||2024-06-08|2024-06-08|||False|2024-06-08||2024-06-08|2024-06-08|2024-06-08|2025-06-08|False|||||False|||False|False|False|||||False|false|2024-06-08|2024-09-06||False|US|DE|Inpatriate|||False|N|Hire|ACT333|Employee Request|ARC629|EMP00332|False|JP00195|1||2024-06-08||Seasonal|CC00060|LOC00088|Finance Manager|Titre Français: Finance Manager|1|40|40|1|2024-06-08|Hybrid|WID0024100
EMP00241|TXN107772673|2027-02-11|2027-02-15 00:00:00|Demotion|POS00133|2027-02-11|Employee|Regular|Network Engineer|LOC00062||Active|True|2024-06-08|2024-06-08|2024-06-08|Transfer||2024-06-08|2024-06-08|||False|2024-06-08||2024-06-08|2024-06-08|2024-06-08|2025-06-08|False|||||False|||False|False|False|||||False|false|2024-06-08|2024-09-06||True|US|US|Inpatriate|||False|N|Demotion|ACT910|Organizational Change|ARC904|EMP00095|False|JP00159|2||2027-02-11||Contract|CC00033|LOC00062|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2027-02-11|Remote|WID0024101
EMP00242|TXN639636631|2017-07-21|2017-07-25 00:00:00|Hire|POS00274|2017-07-21|Employee|Seasonal|Accountant|LOC00006|FL5|Active|True|2017-07-21|2017-07-21|2017-07-21|New Hire||2017-07-21|2017-07-21|||False|2017-07-21||2017-07-21|2017-07-21|2017-07-21|2018-07-21|False|||||False|||False|False|False|||||False|false|2017-07-21|2017-10-19||True|US|US||||False|N|Hire|ACT290|Organizational Change|ARC134|EMP00284|False|JP00067|1||2017-07-21||Contract|CC00081|LOC00006|Accountant|Titre Français: Accountant|2|37.5|40|1|2017-07-21|Office|WID0024200
EMP00242|TXN771082749|2019-12-27|2019-12-28 00:00:00|Transfer|POS00371|2019-12-27|Employee|Regular|Business Analyst|LOC00021|FL5|Active|True|2017-07-21|2017-07-21|2017-07-21|Transfer||2017-07-21|2017-07-21|||False|2017-07-21||2017-07-21|2017-07-21|2017-07-21|2018-07-21|False|||||False|||False|False|False|||||False|false|2017-07-21|2017-10-19||False|US|UK||||False|N|Transfer|ACT121|Organizational Change|ARC942|EMP00106|False|JP00191|2||2019-12-27||Temporary|CC00032|LOC00021|Business Analyst|Titre Français: Business Analyst|1|40|40|1|2019-12-27|Office|WID0024201
EMP00242|TXN131516053|2019-01-12|2019-01-17 00:00:00|Transfer|POS00062|2019-01-12|Employee|Contract|HR Manager|LOC00024||Active|True|2017-07-21|2017-07-21|2017-07-21|Transfer||2017-07-21|2017-07-21|||False|2017-07-21||2017-07-21|2017-07-21|2017-07-21|2018-07-21|False|||||False|||False|False|False|||||False|false|2017-07-21|2017-10-19||True|US|US||||False|N|Transfer|ACT987|Organizational Change|ARC723|EMP00351|False|JP00071|3||2019-01-12||Seasonal|CC00028|LOC00024|HR Manager|Titre Français: HR Manager|1|40|40|1|2019-01-12|Office|WID0024202
EMP00242|TXN315261524|2018-01-07|2018-01-07 00:00:00|Promotion|POS00394|2018-01-07|Employee|Regular|Finance Manager|LOC00067||Active|True|2017-07-21|2017-07-21|2017-07-21|Transfer||2017-07-21|2017-07-21|||False|2017-07-21||2017-07-21|2017-07-21|2017-07-21|2018-07-21|False|||||False|||False|False|False|||||False|false|2017-07-21|2017-10-19||True|US|AU||||False|N|Promotion|ACT680|Business Need|ARC157|EMP00065|False|JP00195|4||2018-01-07||Seasonal|CC00039|LOC00067|Finance Manager|Titre Français: Finance Manager|1|40|40|1|2018-01-07|Remote|WID0024203
EMP00242|TXN912271919|2020-02-10|2020-02-17 00:00:00|Lateralove|POS00539|2020-02-10|Employee|Seasonal|HR Manager|LOC00096|FL3|Active|True|2017-07-21|2017-07-21|2017-07-21|Transfer||2017-07-21|2017-07-21|||False|2017-07-21||2017-07-21|2017-07-21|2017-07-21|2018-07-21|False|||||False|||False|False|False|||||False|false|2017-07-21|2017-10-19||False|US|CA||||False|N|Lateralove|ACT207|Employee Request|ARC978|EMP00077|False|JP00053|5||2020-02-10||Regular|CC00069|LOC00096|HR Manager|Titre Français: HR Manager|1|37.5|40|1|2020-02-10|Remote|WID0024204
