Position_ID|Supervisory_Organization|Effective_Date|Reason|Worker_Type|Worker_Sub_Type|Job_Profile|Job_Title|Business_Title|Time_Type|Location
POS00462|CC00083|2026-02-05|New Position|Contractor|Seasonal|JP00134|Operations Manager|Operations Manager|Contract|LOC00007
POS00463|CC00001|2026-02-05|New Position|Contractor|Temporary|JP00154|Marketing Manager|Marketing Manager|Temporary|LOC00048
POS00464|CC00026|2026-02-05|New Position|Employee|Contract|JP00062|Data Analyst|Data Analyst|Regular|LOC00002
POS00465|CC00025|2026-02-05|New Position|Employee|Regular|JP00087|Product Manager|Product Manager|Temporary|LOC00093
POS00466|CC00006|2026-02-05|Reorganization|Intern|Regular|JP00043|Sales Executive|Sales Executive|Seasonal|LOC00042
POS00467|CC00081|2026-02-05|Replacement|Intern|Temporary|JP00144|Security Analyst|Security Analyst|Contract|LOC00055
POS00468|CC00030|2026-02-05|Replacement|Employee|Seasonal|JP00031|Network Engineer|Network Engineer|Seasonal|LOC00023
POS00469|CC00052|2026-02-05|Expansion|Employee|Contract|JP00004|Sales Executive|Sales Executive|Temporary|LOC00059
POS00470|CC00009|2026-02-05|Expansion|Intern|Seasonal|JP00057|System Administrator|System Administrator|Regular|LOC00009
POS00471|CC00053|2026-02-05|Expansion|Intern|Contract|JP00056|Business Analyst|Business Analyst|Regular|LOC00092
POS00472|CC00073|2026-02-05|Replacement|Contractor|Regular|JP00138|Quality Assurance|Quality Assurance|Seasonal|LOC00081
POS00473|CC00050|2026-02-05|Replacement|Contractor|Temporary|JP00179|Operations Manager|Operations Manager|Seasonal|LOC00086
POS00474|CC00009|2026-02-05|Expansion|Employee|Contract|JP00124|Quality Assurance|Quality Assurance|Contract|LOC00066
POS00475|CC00095|2026-02-05|Replacement|Intern|Regular|JP00164|Operations Manager|Operations Manager|Temporary|LOC00003
POS00476|CC00098|2026-02-05|New Position|Contractor|Temporary|JP00158|System Administrator|System Administrator|Contract|LOC00097
POS00477|CC00080|2026-02-05|New Position|Employee|Temporary|JP00063|Security Analyst|Security Analyst|Seasonal|LOC00064
POS00478|CC00026|2026-02-05|Replacement|Contractor|Temporary|JP00076|Software Engineer|Software Engineer|Regular|LOC00031
POS00479|CC00077|2026-02-05|Reorganization|Intern|Seasonal|JP00186|Marketing Manager|Marketing Manager|Temporary|LOC00036
POS00480|CC00083|2026-02-05|New Position|Intern|Contract|JP00082|Security Analyst|Security Analyst|Seasonal|LOC00097
POS00481|CC00030|2026-02-05|Expansion|Contractor|Temporary|JP00007|Network Engineer|Network Engineer|Temporary|LOC00070
POS00482|CC00086|2026-02-05|Replacement|Intern|Temporary|JP00014|Finance Manager|Finance Manager|Contract|LOC00067
POS00483|CC00024|2026-02-05|Reorganization|Intern|Regular|JP00083|Project Manager|Project Manager|Regular|LOC00063
POS00484|CC00025|2026-02-05|New Position|Intern|Temporary|JP00018|System Administrator|System Administrator|Temporary|LOC00017
POS00485|CC00023|2026-02-05|Reclass|Intern|Temporary|JP00024|Accountant|Accountant|Temporary|LOC00065
POS00486|CC00055|2026-02-05|Reorganization|Contractor|Temporary|JP00021|Product Manager|Product Manager|Temporary|LOC00032
POS00487|CC00023|2026-02-05|Reclass|Employee|Seasonal|JP00109|Data Analyst|Data Analyst|Seasonal|LOC00074
POS00488|CC00082|2026-02-05|Replacement|Contractor|Contract|JP00115|Network Engineer|Network Engineer|Regular|LOC00047
POS00489|CC00049|2026-02-05|Replacement|Contractor|Contract|JP00102|Project Manager|Project Manager|Contract|LOC00065
POS00490|CC00095|2026-02-05|Reorganization|Employee|Contract|JP00157|Security Analyst|Security Analyst|Regular|LOC00098
POS00491|CC00055|2026-02-05|New Position|Contractor|Temporary|JP00098|Sales Executive|Sales Executive|Temporary|LOC00033
POS00492|CC00060|2026-02-05|Expansion|Contractor|Seasonal|JP00098|Sales Executive|Sales Executive|Contract|LOC00072
POS00493|CC00062|2026-02-05|New Position|Contractor|Temporary|JP00156|Sales Executive|Sales Executive|Contract|LOC00026
POS00494|CC00025|2026-02-05|New Position|Employee|Seasonal|JP00040|System Administrator|System Administrator|Contract|LOC00052
POS00495|CC00051|2026-02-05|Expansion|Contractor|Contract|JP00107|Project Manager|Project Manager|Seasonal|LOC00083
POS00496|CC00010|2026-02-05|Reorganization|Employee|Regular|JP00151|Data Analyst|Data Analyst|Contract|LOC00073
POS00497|CC00025|2026-02-05|Reorganization|Contractor|Seasonal|JP00042|Accountant|Accountant|Contract|LOC00082
POS00498|CC00048|2026-02-05|New Position|Intern|Contract|JP00177|Product Manager|Product Manager|Contract|LOC00095
POS00499|CC00032|2026-02-05|Reorganization|Employee|Seasonal|JP00064|System Administrator|System Administrator|Regular|LOC00090
POS00500|CC00083|2026-02-05|Replacement|Contractor|Contract|JP00171|HR Manager|HR Manager|Temporary|LOC00033
POS00501|CC00078|2026-02-05|Reclass|Intern|Temporary|JP00064|System Administrator|System Administrator|Regular|LOC00015
POS00502|CC00012|2026-02-05|Reorganization|Contractor|Regular|JP00198|System Administrator|System Administrator|Temporary|LOC00055
POS00503|CC00055|2026-02-05|Expansion|Intern|Seasonal|JP00043|Sales Executive|Sales Executive|Contract|LOC00076
POS00504|CC00094|2026-02-05|Reorganization|Intern|Regular|JP00079|Security Analyst|Security Analyst|Regular|LOC00082
POS00505|CC00100|2026-02-05|Expansion|Employee|Seasonal|JP00147|Network Engineer|Network Engineer|Temporary|LOC00096
POS00506|CC00090|2026-02-05|Expansion|Employee|Temporary|JP00102|Project Manager|Project Manager|Contract|LOC00001
POS00507|CC00009|2026-02-05|Reorganization|Intern|Contract|JP00025|Security Analyst|Security Analyst|Seasonal|LOC00094
POS00508|CC00022|2026-02-05|Replacement|Contractor|Temporary|JP00111|Software Engineer|Software Engineer|Temporary|LOC00026
POS00509|CC00024|2026-02-05|Reclass|Employee|Contract|JP00125|Data Analyst|Data Analyst|Temporary|LOC00024
POS00510|CC00008|2026-02-05|Replacement|Employee|Seasonal|JP00052|Network Engineer|Network Engineer|Contract|LOC00057
POS00511|CC00080|2026-02-05|New Position|Intern|Temporary|JP00161|Data Analyst|Data Analyst|Regular|LOC00038
POS00512|CC00049|2026-02-05|New Position|Contractor|Regular|JP00022|Sales Executive|Sales Executive|Seasonal|LOC00004
POS00513|CC00031|2026-02-05|Reorganization|Contractor|Regular|JP00150|Marketing Manager|Marketing Manager|Regular|LOC00008
POS00514|CC00097|2026-02-05|New Position|Intern|Regular|JP00069|System Administrator|System Administrator|Regular|LOC00028
POS00515|CC00001|2026-02-05|Reorganization|Intern|Seasonal|JP00134|Operations Manager|Operations Manager|Contract|LOC00061
POS00516|CC00044|2026-02-05|Reclass|Contractor|Seasonal|JP00194|Project Manager|Project Manager|Seasonal|LOC00088
POS00517|CC00041|2026-02-05|Replacement|Contractor|Contract|JP00088|Finance Manager|Finance Manager|Contract|LOC00079
POS00518|CC00046|2026-02-05|Expansion|Employee|Regular|JP00015|Marketing Manager|Marketing Manager|Contract|LOC00090
POS00519|CC00093|2026-02-05|Replacement|Employee|Regular|JP00103|HR Manager|HR Manager|Seasonal|LOC00090
POS00520|CC00032|2026-02-05|Expansion|Contractor|Contract|JP00193|Security Analyst|Security Analyst|Contract|LOC00085
POS00521|CC00001|2026-02-05|Expansion|Employee|Seasonal|JP00049|Marketing Manager|Marketing Manager|Regular|LOC00095
POS00522|CC00087|2026-02-05|Reorganization|Employee|Contract|JP00084|Project Manager|Project Manager|Contract|LOC00095
POS00523|CC00011|2026-02-05|Expansion|Contractor|Contract|JP00157|Security Analyst|Security Analyst|Regular|LOC00094
POS00524|CC00038|2026-02-05|Reclass|Employee|Temporary|JP00099|Sales Executive|Sales Executive|Regular|LOC00017
POS00525|CC00012|2026-02-05|Expansion|Intern|Contract|JP00128|Accountant|Accountant|Temporary|LOC00058
POS00526|CC00062|2026-02-05|Reclass|Employee|Temporary|JP00030|Security Analyst|Security Analyst|Temporary|LOC00022
POS00527|CC00085|2026-02-05|New Position|Employee|Contract|JP00193|Security Analyst|Security Analyst|Regular|LOC00021
POS00528|CC00050|2026-02-05|Expansion|Employee|Seasonal|JP00084|Project Manager|Project Manager|Contract|LOC00086
POS00529|CC00086|2026-02-05|Replacement|Intern|Contract|JP00032|Accountant|Accountant|Regular|LOC00089
POS00530|CC00029|2026-02-05|Reclass|Intern|Regular|JP00086|Operations Manager|Operations Manager|Seasonal|LOC00049
POS00531|CC00096|2026-02-05|Reorganization|Intern|Contract|JP00184|Accountant|Accountant|Temporary|LOC00029
POS00532|CC00015|2026-02-05|Expansion|Employee|Regular|JP00067|Accountant|Accountant|Regular|LOC00044
POS00533|CC00076|2026-02-05|Replacement|Intern|Regular|JP00190|Marketing Manager|Marketing Manager|Seasonal|LOC00017
POS00534|CC00049|2026-02-05|Reclass|Intern|Regular|JP00081|Software Engineer|Software Engineer|Seasonal|LOC00008
POS00535|CC00069|2026-02-05|Replacement|Contractor|Contract|JP00152|Project Manager|Project Manager|Seasonal|LOC00099
POS00536|CC00087|2026-02-05|Replacement|Intern|Temporary|JP00094|Network Engineer|Network Engineer|Regular|LOC00051
POS00537|CC00069|2026-02-05|Reorganization|Contractor|Temporary|JP00003|Accountant|Accountant|Seasonal|LOC00029
POS00538|CC00088|2026-02-05|Reorganization|Employee|Seasonal|JP00128|Accountant|Accountant|Temporary|LOC00096
POS00539|CC00090|2026-02-05|New Position|Intern|Seasonal|JP00171|HR Manager|HR Manager|Seasonal|LOC00065
POS00540|CC00016|2026-02-05|Expansion|Intern|Contract|JP00177|Product Manager|Product Manager|Temporary|LOC00064
POS00541|CC00091|2026-02-05|Reorganization|Employee|Seasonal|JP00075|Data Analyst|Data Analyst|Temporary|LOC00092
POS00542|CC00094|2026-02-05|Replacement|Intern|Regular|JP00054|HR Manager|HR Manager|Temporary|LOC00063
POS00543|CC00051|2026-02-05|Expansion|Intern|Temporary|JP00187|HR Manager|HR Manager|Regular|LOC00071
POS00544|CC00044|2026-02-05|Reorganization|Intern|Contract|JP00101|Network Engineer|Network Engineer|Seasonal|LOC00097
POS00545|CC00051|2026-02-05|New Position|Intern|Seasonal|JP00101|Network Engineer|Network Engineer|Seasonal|LOC00090
POS00546|CC00090|2026-02-05|Reclass|Contractor|Regular|JP00050|System Administrator|System Administrator|Temporary|LOC00042
POS00547|CC00075|2026-02-05|New Position|Intern|Seasonal|JP00193|Security Analyst|Security Analyst|Contract|LOC00084
POS00548|CC00074|2026-02-05|Replacement|Contractor|Contract|JP00042|Accountant|Accountant|Seasonal|LOC00019
POS00549|CC00028|2026-02-05|Replacement|Intern|Regular|JP00054|HR Manager|HR Manager|Seasonal|LOC00093
POS00550|CC00014|2026-02-05|Replacement|Contractor|Contract|JP00148|Finance Manager|Finance Manager|Temporary|LOC00008
POS00551|CC00046|2026-02-05|Reorganization|Employee|Regular|JP00025|Security Analyst|Security Analyst|Regular|LOC00066
POS00552|CC00044|2026-02-05|Reclass|Contractor|Temporary|JP00167|Business Analyst|Business Analyst|Contract|LOC00032
POS00553|CC00016|2026-02-05|Replacement|Contractor|Contract|JP00009|Project Manager|Project Manager|Seasonal|LOC00089
POS00554|CC00023|2026-02-05|Reorganization|Intern|Regular|JP00153|Marketing Manager|Marketing Manager|Contract|LOC00084
POS00555|CC00036|2026-02-05|Reorganization|Contractor|Regular|JP00098|Sales Executive|Sales Executive|Regular|LOC00015
POS00556|CC00016|2026-02-05|Reorganization|Intern|Temporary|JP00022|Sales Executive|Sales Executive|Regular|LOC00076
POS00557|CC00074|2026-02-05|Reorganization|Contractor|Regular|JP00147|Network Engineer|Network Engineer|Temporary|LOC00050
POS00558|CC00083|2026-02-05|Reorganization|Contractor|Temporary|JP00124|Quality Assurance|Quality Assurance|Regular|LOC00042
POS00559|CC00092|2026-02-05|Reclass|Employee|Contract|JP00017|Data Analyst|Data Analyst|Regular|LOC00051
POS00560|CC00069|2026-02-05|Reclass|Contractor|Regular|JP00143|Operations Manager|Operations Manager|Regular|LOC00097
POS00561|CC00027|2026-02-05|New Position|Employee|Temporary|JP00193|Security Analyst|Security Analyst|Regular|LOC00072
POS00562|CC00041|2026-02-05|New Position|Employee|Temporary|JP00115|Network Engineer|Network Engineer|Temporary|LOC00084
POS00563|CC00012|2026-02-05|Reclass|Contractor|Regular|JP00042|Accountant|Accountant|Regular|LOC00016
POS00564|CC00039|2026-02-05|Expansion|Intern|Temporary|JP00130|Network Engineer|Network Engineer|Contract|LOC00085
POS00565|CC00032|2026-02-05|Expansion|Employee|Seasonal|JP00001|Quality Assurance|Quality Assurance|Contract|LOC00018
POS00566|CC00063|2026-02-05|Expansion|Intern|Seasonal|JP00148|Finance Manager|Finance Manager|Temporary|LOC00089
POS00567|CC00085|2026-02-05|New Position|Employee|Regular|JP00026|Data Analyst|Data Analyst|Temporary|LOC00019
POS00568|CC00028|2026-02-05|Replacement|Intern|Temporary|JP00077|Software Engineer|Software Engineer|Seasonal|LOC00036
POS00569|CC00094|2026-02-05|Reclass|Contractor|Regular|JP00033|Business Analyst|Business Analyst|Seasonal|LOC00034
POS00570|CC00084|2026-02-05|Replacement|Contractor|Contract|JP00098|Sales Executive|Sales Executive|Regular|LOC00033
POS00571|CC00055|2026-02-05|Replacement|Intern|Temporary|JP00174|Data Analyst|Data Analyst|Regular|LOC00081
POS00572|CC00035|2026-02-05|Replacement|Intern|Seasonal|JP00188|Software Engineer|Software Engineer|Temporary|LOC00054
POS00573|CC00041|2026-02-05|Reorganization|Contractor|Regular|JP00040|System Administrator|System Administrator|Temporary|LOC00010
POS00574|CC00016|2026-02-05|Reclass|Employee|Contract|JP00070|Software Engineer|Software Engineer|Regular|LOC00043
POS00575|CC00012|2026-02-05|Expansion|Contractor|Seasonal|JP00164|Operations Manager|Operations Manager|Temporary|LOC00029
POS00576|CC00002|2026-02-05|New Position|Contractor|Temporary|JP00071|HR Manager|HR Manager|Contract|LOC00014
POS00577|CC00023|2026-02-05|Reclass|Intern|Seasonal|JP00032|Accountant|Accountant|Contract|LOC00013
POS00578|CC00045|2026-02-05|Reclass|Contractor|Seasonal|JP00136|Sales Executive|Sales Executive|Regular|LOC00007
POS00579|CC00041|2026-02-05|Reorganization|Employee|Seasonal|JP00044|Network Engineer|Network Engineer|Contract|LOC00062
POS00580|CC00017|2026-02-05|Expansion|Employee|Temporary|JP00152|Project Manager|Project Manager|Temporary|LOC00019
POS00581|CC00073|2026-02-05|Expansion|Employee|Seasonal|JP00097|Project Manager|Project Manager|Temporary|LOC00087
POS00582|CC00054|2026-02-05|Reorganization|Employee|Contract|JP00156|Sales Executive|Sales Executive|Seasonal|LOC00060
POS00583|CC00037|2026-02-05|Expansion|Contractor|Temporary|JP00129|System Administrator|System Administrator|Seasonal|LOC00082
POS00584|CC00040|2026-02-05|Reorganization|Contractor|Regular|JP00023|Data Analyst|Data Analyst|Regular|LOC00010
POS00585|CC00031|2026-02-05|New Position|Employee|Regular|JP00187|HR Manager|HR Manager|Regular|LOC00096
POS00586|CC00071|2026-02-05|Reorganization|Employee|Contract|JP00074|HR Manager|HR Manager|Temporary|LOC00062
POS00587|CC00066|2026-02-05|Reclass|Intern|Regular|JP00128|Accountant|Accountant|Contract|LOC00002
POS00588|CC00025|2026-02-05|New Position|Intern|Contract|JP00158|System Administrator|System Administrator|Seasonal|LOC00032
POS00589|CC00085|2026-02-05|Reclass|Intern|Regular|JP00190|Marketing Manager|Marketing Manager|Contract|LOC00022
POS00590|CC00098|2026-02-05|Reclass|Employee|Temporary|JP00173|Finance Manager|Finance Manager|Regular|LOC00047
POS00591|CC00066|2026-02-05|Expansion|Employee|Contract|JP00035|Accountant|Accountant|Contract|LOC00049
POS00592|CC00048|2026-02-05|New Position|Contractor|Temporary|JP00044|Network Engineer|Network Engineer|Regular|LOC00038
POS00593|CC00062|2026-02-05|Expansion|Contractor|Temporary|JP00077|Software Engineer|Software Engineer|Regular|LOC00095
POS00594|CC00073|2026-02-05|Reorganization|Employee|Seasonal|JP00162|System Administrator|System Administrator|Regular|LOC00060
POS00595|CC00063|2026-02-05|New Position|Contractor|Regular|JP00159|Network Engineer|Network Engineer|Contract|LOC00043
POS00596|CC00046|2026-02-05|New Position|Employee|Seasonal|JP00077|Software Engineer|Software Engineer|Temporary|LOC00052
POS00597|CC00002|2026-02-05|New Position|Contractor|Contract|JP00091|System Administrator|System Administrator|Temporary|LOC00011
POS00598|CC00066|2026-02-05|Replacement|Contractor|Regular|JP00136|Sales Executive|Sales Executive|Contract|LOC00001
POS00599|CC00099|2026-02-05|Expansion|Employee|Contract|JP00040|System Administrator|System Administrator|Contract|LOC00048
POS00600|CC00047|2026-02-05|Reorganization|Employee|Seasonal|JP00077|Software Engineer|Software Engineer|Regular|LOC00057
