Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Organization_ID|Organization_Type|Sequence_Number|Worker_Workday_ID
EMP00150|TXNO623308616|2020-07-25|2020-07-30 00:00:00|Org Assignment|DPT00191|Supervisory Organization|1|WID00150O83
EMP00151|TXNO687982503|2016-07-31|2016-08-01 00:00:00|Org Assignment|CMP0007|Company|1|WID00151O67
EMP00151|TXNO320048846|2016-07-31|2016-08-01 00:00:00|Org Assignment|CC00029|Cost Center|1|WID00151O67
EMP00151|TXNO832922665|2016-07-31|2016-08-04 00:00:00|Org Assignment|DPT00058|Supervisory Organization|1|WID00151O83
EMP00152|TXNO505139780|2023-08-27|2023-08-28 00:00:00|Org Assignment|CMP0006|Company|1|WID00152O67
EMP00152|TXNO407862513|2023-08-27|2023-08-27 00:00:00|Org Assignment|CC00010|Cost Center|1|WID00152O67
EMP00152|TXNO784325691|2023-08-27|2023-09-03 00:00:00|Org Assignment|DPT00057|Supervisory Organization|1|WID00152O83
EMP00153|TXNO420157163|2023-05-20|2023-05-26 00:00:00|Org Assignment|CMP0004|Company|1|WID00153O67
EMP00153|TXNO886866613|2023-05-20|2023-05-26 00:00:00|Org Assignment|CC00095|Cost Center|1|WID00153O67
EMP00153|TXNO667209647|2023-05-20|2023-05-22 00:00:00|Org Assignment|DPT00176|Supervisory Organization|1|WID00153O83
EMP00154|TXNO303580789|2025-10-11|2025-10-18 00:00:00|Org Assignment|CMP0020|Company|1|WID00154O67
EMP00154|TXNO306882227|2025-10-11|2025-10-13 00:00:00|Org Assignment|CC00083|Cost Center|1|WID00154O67
EMP00154|TXNO522115558|2025-10-11|2025-10-13 00:00:00|Org Assignment|DPT00009|Supervisory Organization|1|WID00154O83
EMP00155|TXNO411246697|2022-11-25|2022-12-01 00:00:00|Org Assignment|CMP0020|Company|1|WID00155O67
EMP00155|TXNO486377852|2022-11-25|2022-11-30 00:00:00|Org Assignment|CC00047|Cost Center|1|WID00155O67
EMP00155|TXNO118033566|2022-11-25|2022-11-27 00:00:00|Org Assignment|DPT00018|Supervisory Organization|1|WID00155O83
EMP00156|TXNO744495494|2025-05-07|2025-05-08 00:00:00|Org Assignment|CMP0019|Company|1|WID00156O67
EMP00156|TXNO826652063|2025-05-07|2025-05-12 00:00:00|Org Assignment|CC00076|Cost Center|1|WID00156O67
EMP00156|TXNO305428872|2025-05-07|2025-05-12 00:00:00|Org Assignment|DPT00087|Supervisory Organization|1|WID00156O83
EMP00157|TXNO108107877|2020-06-18|2020-06-24 00:00:00|Org Assignment|CMP0003|Company|1|WID00157O67
EMP00157|TXNO711253620|2020-06-18|2020-06-25 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00157O67
EMP00157|TXNO949977765|2020-06-18|2020-06-22 00:00:00|Org Assignment|DPT00160|Supervisory Organization|1|WID00157O83
EMP00158|TXNO487436380|2021-01-14|2021-01-15 00:00:00|Org Assignment|CMP0019|Company|1|WID00158O67
EMP00158|TXNO258714858|2021-01-14|2021-01-15 00:00:00|Org Assignment|CC00099|Cost Center|1|WID00158O67
EMP00158|TXNO140346071|2021-01-14|2021-01-17 00:00:00|Org Assignment|DPT00164|Supervisory Organization|1|WID00158O83
EMP00159|TXNO815351945|2023-12-13|2023-12-13 00:00:00|Org Assignment|CMP0016|Company|1|WID00159O67
EMP00159|TXNO178201679|2023-12-13|2023-12-19 00:00:00|Org Assignment|CC00032|Cost Center|1|WID00159O67
EMP00159|TXNO409273487|2023-12-13|2023-12-14 00:00:00|Org Assignment|DPT00034|Supervisory Organization|1|WID00159O83
EMP00160|TXNO206647388|2018-08-11|2018-08-11 00:00:00|Org Assignment|CMP0001|Company|1|WID00160O67
EMP00160|TXNO681251265|2018-08-11|2018-08-18 00:00:00|Org Assignment|CC00063|Cost Center|1|WID00160O67
EMP00160|TXNO186823757|2018-08-11|2018-08-11 00:00:00|Org Assignment|DPT00011|Supervisory Organization|1|WID00160O83
EMP00161|TXNO691879914|2025-09-22|2025-09-27 00:00:00|Org Assignment|CMP0014|Company|1|WID00161O67
EMP00161|TXNO472642381|2025-09-22|2025-09-27 00:00:00|Org Assignment|CC00087|Cost Center|1|WID00161O67
EMP00161|TXNO856478058|2025-09-22|2025-09-28 00:00:00|Org Assignment|DPT00133|Supervisory Organization|1|WID00161O83
EMP00162|TXNO296295128|2023-08-04|2023-08-04 00:00:00|Org Assignment|CMP0006|Company|1|WID00162O67
EMP00162|TXNO790797232|2023-08-04|2023-08-08 00:00:00|Org Assignment|CC00042|Cost Center|1|WID00162O67
EMP00162|TXNO201606167|2023-08-04|2023-08-05 00:00:00|Org Assignment|DPT00118|Supervisory Organization|1|WID00162O83
EMP00163|TXNO510977079|2021-02-24|2021-02-27 00:00:00|Org Assignment|CMP0016|Company|1|WID00163O67
EMP00163|TXNO254152394|2021-02-24|2021-02-27 00:00:00|Org Assignment|CC00080|Cost Center|1|WID00163O67
EMP00163|TXNO967948589|2021-02-24|2021-03-02 00:00:00|Org Assignment|DPT00166|Supervisory Organization|1|WID00163O83
EMP00164|TXNO997049809|2021-08-31|2021-09-07 00:00:00|Org Assignment|CMP0002|Company|1|WID00164O67
EMP00164|TXNO994648954|2021-08-31|2021-09-04 00:00:00|Org Assignment|CC00049|Cost Center|1|WID00164O67
EMP00164|TXNO793770385|2021-08-31|2021-09-02 00:00:00|Org Assignment|DPT00127|Supervisory Organization|1|WID00164O83
EMP00165|TXNO459079231|2020-10-26|2020-10-29 00:00:00|Org Assignment|CMP0017|Company|1|WID00165O67
EMP00165|TXNO779367687|2020-10-26|2020-10-31 00:00:00|Org Assignment|CC00074|Cost Center|1|WID00165O67
EMP00165|TXNO491216823|2020-10-26|2020-10-28 00:00:00|Org Assignment|DPT00163|Supervisory Organization|1|WID00165O83
EMP00166|TXNO598908920|2023-02-06|2023-02-06 00:00:00|Org Assignment|CMP0016|Company|1|WID00166O67
EMP00166|TXNO659482017|2023-02-06|2023-02-06 00:00:00|Org Assignment|CC00026|Cost Center|1|WID00166O67
EMP00166|TXNO579598861|2023-02-06|2023-02-08 00:00:00|Org Assignment|DPT00101|Supervisory Organization|1|WID00166O83
EMP00167|TXNO366996934|2017-08-27|2017-09-01 00:00:00|Org Assignment|CMP0006|Company|1|WID00167O67
EMP00167|TXNO686439634|2017-08-27|2017-09-03 00:00:00|Org Assignment|CC00021|Cost Center|1|WID00167O67
EMP00167|TXNO429606552|2017-08-27|2017-08-30 00:00:00|Org Assignment|DPT00056|Supervisory Organization|1|WID00167O83
EMP00168|TXNO979406302|2022-11-14|2022-11-16 00:00:00|Org Assignment|CMP0013|Company|1|WID00168O67
EMP00168|TXNO462174047|2022-11-14|2022-11-20 00:00:00|Org Assignment|CC00008|Cost Center|1|WID00168O67
EMP00168|TXNO323606580|2022-11-14|2022-11-17 00:00:00|Org Assignment|DPT00078|Supervisory Organization|1|WID00168O83
EMP00169|TXNO901594782|2023-03-20|2023-03-23 00:00:00|Org Assignment|CMP0005|Company|1|WID00169O67
EMP00169|TXNO176567854|2023-03-20|2023-03-26 00:00:00|Org Assignment|CC00034|Cost Center|1|WID00169O67
EMP00169|TXNO618344627|2023-03-20|2023-03-20 00:00:00|Org Assignment|DPT00094|Supervisory Organization|1|WID00169O83
EMP00170|TXNO160340681|2019-08-12|2019-08-17 00:00:00|Org Assignment|CMP0020|Company|1|WID00170O67
EMP00170|TXNO191364768|2019-08-12|2019-08-17 00:00:00|Org Assignment|CC00070|Cost Center|1|WID00170O67
EMP00170|TXNO166247551|2019-08-12|2019-08-19 00:00:00|Org Assignment|DPT00055|Supervisory Organization|1|WID00170O83
EMP00171|TXNO146832283|2021-12-17|2021-12-17 00:00:00|Org Assignment|CMP0004|Company|1|WID00171O67
EMP00171|TXNO390344766|2021-12-17|2021-12-20 00:00:00|Org Assignment|CC00028|Cost Center|1|WID00171O67
EMP00171|TXNO919806073|2021-12-17|2021-12-17 00:00:00|Org Assignment|DPT00012|Supervisory Organization|1|WID00171O83
EMP00172|TXNO730776936|2025-11-17|2025-11-21 00:00:00|Org Assignment|CMP0008|Company|1|WID00172O67
EMP00172|TXNO722662229|2025-11-17|2025-11-17 00:00:00|Org Assignment|CC00053|Cost Center|1|WID00172O67
EMP00172|TXNO668032754|2025-11-17|2025-11-23 00:00:00|Org Assignment|DPT00124|Supervisory Organization|1|WID00172O83
EMP00173|TXNO816131889|2016-08-22|2016-08-28 00:00:00|Org Assignment|CMP0017|Company|1|WID00173O67
EMP00173|TXNO659868515|2016-08-22|2016-08-26 00:00:00|Org Assignment|CC00086|Cost Center|1|WID00173O67
EMP00173|TXNO477467135|2016-08-22|2016-08-29 00:00:00|Org Assignment|DPT00048|Supervisory Organization|1|WID00173O83
EMP00174|TXNO661105799|2020-10-29|2020-11-05 00:00:00|Org Assignment|CMP0012|Company|1|WID00174O67
EMP00174|TXNO844236187|2020-10-29|2020-11-02 00:00:00|Org Assignment|CC00056|Cost Center|1|WID00174O67
EMP00174|TXNO251981959|2020-10-29|2020-10-31 00:00:00|Org Assignment|DPT00149|Supervisory Organization|1|WID00174O83
EMP00175|TXNO466443133|2025-08-08|2025-08-09 00:00:00|Org Assignment|CMP0001|Company|1|WID00175O67
EMP00175|TXNO257225767|2025-08-08|2025-08-10 00:00:00|Org Assignment|CC00047|Cost Center|1|WID00175O67
EMP00175|TXNO985543137|2025-08-08|2025-08-12 00:00:00|Org Assignment|DPT00113|Supervisory Organization|1|WID00175O83
EMP00176|TXNO247765580|2021-06-08|2021-06-10 00:00:00|Org Assignment|CMP0006|Company|1|WID00176O67
EMP00176|TXNO513797059|2021-06-08|2021-06-13 00:00:00|Org Assignment|CC00008|Cost Center|1|WID00176O67
EMP00176|TXNO646750528|2021-06-08|2021-06-12 00:00:00|Org Assignment|DPT00027|Supervisory Organization|1|WID00176O83
EMP00177|TXNO583266632|2019-03-05|2019-03-09 00:00:00|Org Assignment|CMP0003|Company|1|WID00177O67
EMP00177|TXNO123361329|2019-03-05|2019-03-08 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00177O67
EMP00177|TXNO590207629|2019-03-05|2019-03-12 00:00:00|Org Assignment|DPT00128|Supervisory Organization|1|WID00177O83
EMP00178|TXNO229070937|2024-01-01|2024-01-05 00:00:00|Org Assignment|CMP0006|Company|1|WID00178O67
EMP00178|TXNO733065927|2024-01-01|2024-01-07 00:00:00|Org Assignment|CC00032|Cost Center|1|WID00178O67
EMP00178|TXNO328861251|2024-01-01|2024-01-03 00:00:00|Org Assignment|DPT00097|Supervisory Organization|1|WID00178O83
EMP00179|TXNO173000756|2016-04-09|2016-04-14 00:00:00|Org Assignment|CMP0016|Company|1|WID00179O67
EMP00179|TXNO319132715|2016-04-09|2016-04-16 00:00:00|Org Assignment|CC00028|Cost Center|1|WID00179O67
EMP00179|TXNO419491700|2016-04-09|2016-04-16 00:00:00|Org Assignment|DPT00124|Supervisory Organization|1|WID00179O83
EMP00180|TXNO333747723|2024-05-15|2024-05-21 00:00:00|Org Assignment|CMP0002|Company|1|WID00180O67
EMP00180|TXNO675858770|2024-05-15|2024-05-17 00:00:00|Org Assignment|CC00046|Cost Center|1|WID00180O67
EMP00180|TXNO963136101|2024-05-15|2024-05-20 00:00:00|Org Assignment|DPT00111|Supervisory Organization|1|WID00180O83
EMP00181|TXNO970401265|2024-09-25|2024-09-26 00:00:00|Org Assignment|CMP0013|Company|1|WID00181O67
EMP00181|TXNO783735514|2024-09-25|2024-10-02 00:00:00|Org Assignment|CC00071|Cost Center|1|WID00181O67
EMP00181|TXNO130636737|2024-09-25|2024-09-28 00:00:00|Org Assignment|DPT00164|Supervisory Organization|1|WID00181O83
EMP00182|TXNO908744171|2016-05-14|2016-05-19 00:00:00|Org Assignment|CMP0017|Company|1|WID00182O67
EMP00182|TXNO210480776|2016-05-14|2016-05-18 00:00:00|Org Assignment|CC00035|Cost Center|1|WID00182O67
EMP00182|TXNO236240819|2016-05-14|2016-05-17 00:00:00|Org Assignment|DPT00146|Supervisory Organization|1|WID00182O83
EMP00183|TXNO601933254|2019-10-24|2019-10-25 00:00:00|Org Assignment|CMP0014|Company|1|WID00183O67
EMP00183|TXNO593905592|2019-10-24|2019-10-24 00:00:00|Org Assignment|CC00041|Cost Center|1|WID00183O67
EMP00183|TXNO184367217|2019-10-24|2019-10-29 00:00:00|Org Assignment|DPT00026|Supervisory Organization|1|WID00183O83
EMP00184|TXNO479088577|2023-02-17|2023-02-18 00:00:00|Org Assignment|CMP0012|Company|1|WID00184O67
EMP00184|TXNO421063107|2023-02-17|2023-02-18 00:00:00|Org Assignment|CC00077|Cost Center|1|WID00184O67
EMP00184|TXNO531019127|2023-02-17|2023-02-23 00:00:00|Org Assignment|DPT00194|Supervisory Organization|1|WID00184O83
EMP00185|TXNO192764975|2017-12-17|2017-12-17 00:00:00|Org Assignment|CMP0012|Company|1|WID00185O67
EMP00185|TXNO177211730|2017-12-17|2017-12-24 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00185O67
EMP00185|TXNO736392231|2017-12-17|2017-12-17 00:00:00|Org Assignment|DPT00117|Supervisory Organization|1|WID00185O83
EMP00186|TXNO883006934|2024-10-16|2024-10-22 00:00:00|Org Assignment|CMP0006|Company|1|WID00186O67
EMP00186|TXNO789059669|2024-10-16|2024-10-21 00:00:00|Org Assignment|CC00015|Cost Center|1|WID00186O67
EMP00186|TXNO281118472|2024-10-16|2024-10-20 00:00:00|Org Assignment|DPT00166|Supervisory Organization|1|WID00186O83
EMP00187|TXNO519131946|2020-04-14|2020-04-19 00:00:00|Org Assignment|CMP0002|Company|1|WID00187O67
EMP00187|TXNO174258404|2020-04-14|2020-04-15 00:00:00|Org Assignment|CC00100|Cost Center|1|WID00187O67
EMP00187|TXNO924901592|2020-04-14|2020-04-20 00:00:00|Org Assignment|DPT00124|Supervisory Organization|1|WID00187O83
EMP00188|TXNO468612010|2019-08-15|2019-08-18 00:00:00|Org Assignment|CMP0009|Company|1|WID00188O67
EMP00188|TXNO263394091|2019-08-15|2019-08-17 00:00:00|Org Assignment|CC00052|Cost Center|1|WID00188O67
EMP00188|TXNO932655363|2019-08-15|2019-08-19 00:00:00|Org Assignment|DPT00018|Supervisory Organization|1|WID00188O83
EMP00189|TXNO189723629|2018-10-26|2018-10-26 00:00:00|Org Assignment|CMP0019|Company|1|WID00189O67
EMP00189|TXNO815256030|2018-10-26|2018-10-28 00:00:00|Org Assignment|CC00032|Cost Center|1|WID00189O67
EMP00189|TXNO213136896|2018-10-26|2018-11-02 00:00:00|Org Assignment|DPT00009|Supervisory Organization|1|WID00189O83
EMP00190|TXNO235298835|2025-09-27|2025-10-04 00:00:00|Org Assignment|CMP0011|Company|1|WID00190O67
EMP00190|TXNO993123943|2025-09-27|2025-09-28 00:00:00|Org Assignment|CC00018|Cost Center|1|WID00190O67
EMP00190|TXNO357798191|2025-09-27|2025-09-30 00:00:00|Org Assignment|DPT00010|Supervisory Organization|1|WID00190O83
EMP00191|TXNO646228456|2021-06-10|2021-06-10 00:00:00|Org Assignment|CMP0020|Company|1|WID00191O67
EMP00191|TXNO865391595|2021-06-10|2021-06-13 00:00:00|Org Assignment|CC00033|Cost Center|1|WID00191O67
EMP00191|TXNO187660695|2021-06-10|2021-06-12 00:00:00|Org Assignment|DPT00114|Supervisory Organization|1|WID00191O83
EMP00192|TXNO184414994|2019-01-16|2019-01-20 00:00:00|Org Assignment|CMP0002|Company|1|WID00192O67
EMP00192|TXNO524237335|2019-01-16|2019-01-17 00:00:00|Org Assignment|CC00027|Cost Center|1|WID00192O67
EMP00192|TXNO663734421|2019-01-16|2019-01-22 00:00:00|Org Assignment|DPT00178|Supervisory Organization|1|WID00192O83
EMP00193|TXNO884159668|2022-10-03|2022-10-03 00:00:00|Org Assignment|CMP0015|Company|1|WID00193O67
EMP00193|TXNO708119223|2022-10-03|2022-10-10 00:00:00|Org Assignment|CC00069|Cost Center|1|WID00193O67
EMP00193|TXNO324667704|2022-10-03|2022-10-03 00:00:00|Org Assignment|DPT00090|Supervisory Organization|1|WID00193O83
EMP00194|TXNO423099598|2019-03-10|2019-03-15 00:00:00|Org Assignment|CMP0010|Company|1|WID00194O67
EMP00194|TXNO217304262|2019-03-10|2019-03-11 00:00:00|Org Assignment|CC00071|Cost Center|1|WID00194O67
EMP00194|TXNO202133917|2019-03-10|2019-03-15 00:00:00|Org Assignment|DPT00039|Supervisory Organization|1|WID00194O83
EMP00195|TXNO575923108|2017-12-28|2018-01-04 00:00:00|Org Assignment|CMP0001|Company|1|WID00195O67
EMP00195|TXNO983781244|2017-12-28|2017-12-31 00:00:00|Org Assignment|CC00014|Cost Center|1|WID00195O67
EMP00195|TXNO960396928|2017-12-28|2018-01-02 00:00:00|Org Assignment|DPT00006|Supervisory Organization|1|WID00195O83
EMP00196|TXNO106765880|2018-01-09|2018-01-15 00:00:00|Org Assignment|CMP0015|Company|1|WID00196O67
EMP00196|TXNO618395951|2018-01-09|2018-01-15 00:00:00|Org Assignment|CC00015|Cost Center|1|WID00196O67
EMP00196|TXNO776390209|2018-01-09|2018-01-13 00:00:00|Org Assignment|DPT00151|Supervisory Organization|1|WID00196O83
EMP00197|TXNO688762231|2016-09-13|2016-09-16 00:00:00|Org Assignment|CMP0004|Company|1|WID00197O67
EMP00197|TXNO457597488|2016-09-13|2016-09-17 00:00:00|Org Assignment|CC00030|Cost Center|1|WID00197O67
EMP00197|TXNO108946718|2016-09-13|2016-09-20 00:00:00|Org Assignment|DPT00200|Supervisory Organization|1|WID00197O83
EMP00198|TXNO938639369|2017-06-19|2017-06-26 00:00:00|Org Assignment|CMP0001|Company|1|WID00198O67
EMP00198|TXNO368650364|2017-06-19|2017-06-24 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00198O67
EMP00198|TXNO656234399|2017-06-19|2017-06-24 00:00:00|Org Assignment|DPT00071|Supervisory Organization|1|WID00198O83
EMP00199|TXNO158166986|2019-09-05|2019-09-07 00:00:00|Org Assignment|CMP0006|Company|1|WID00199O67
EMP00199|TXNO872850677|2019-09-05|2019-09-11 00:00:00|Org Assignment|CC00062|Cost Center|1|WID00199O67
EMP00199|TXNO239187162|2019-09-05|2019-09-05 00:00:00|Org Assignment|DPT00025|Supervisory Organization|1|WID00199O83
EMP00200|TXNO565765533|2017-10-14|2017-10-16 00:00:00|Org Assignment|CMP0016|Company|1|WID00200O67
EMP00200|TXNO581813887|2017-10-14|2017-10-17 00:00:00|Org Assignment|CC00076|Cost Center|1|WID00200O67
EMP00200|TXNO883928312|2017-10-14|2017-10-18 00:00:00|Org Assignment|DPT00073|Supervisory Organization|1|WID00200O83
EMP00201|TXNO476754132|2017-01-24|2017-01-24 00:00:00|Org Assignment|CMP0004|Company|1|WID00201O67
EMP00201|TXNO624830641|2017-01-24|2017-01-26 00:00:00|Org Assignment|CC00039|Cost Center|1|WID00201O67
EMP00201|TXNO995936147|2017-01-24|2017-01-27 00:00:00|Org Assignment|DPT00002|Supervisory Organization|1|WID00201O83
EMP00202|TXNO323978454|2020-03-07|2020-03-11 00:00:00|Org Assignment|CMP0009|Company|1|WID00202O67
EMP00202|TXNO879783721|2020-03-07|2020-03-08 00:00:00|Org Assignment|CC00063|Cost Center|1|WID00202O67
EMP00202|TXNO819664632|2020-03-07|2020-03-11 00:00:00|Org Assignment|DPT00133|Supervisory Organization|1|WID00202O83
EMP00203|TXNO577130245|2016-08-22|2016-08-26 00:00:00|Org Assignment|CMP0012|Company|1|WID00203O67
EMP00203|TXNO345963398|2016-08-22|2016-08-25 00:00:00|Org Assignment|CC00059|Cost Center|1|WID00203O67
EMP00203|TXNO839101476|2016-08-22|2016-08-29 00:00:00|Org Assignment|DPT00067|Supervisory Organization|1|WID00203O83
EMP00204|TXNO434464968|2023-04-17|2023-04-23 00:00:00|Org Assignment|CMP0017|Company|1|WID00204O67
EMP00204|TXNO647282460|2023-04-17|2023-04-20 00:00:00|Org Assignment|CC00084|Cost Center|1|WID00204O67
EMP00204|TXNO457000138|2023-04-17|2023-04-20 00:00:00|Org Assignment|DPT00200|Supervisory Organization|1|WID00204O83
EMP00205|TXNO297830144|2020-11-26|2020-12-03 00:00:00|Org Assignment|CMP0006|Company|1|WID00205O67
EMP00205|TXNO380845403|2020-11-26|2020-12-02 00:00:00|Org Assignment|CC00084|Cost Center|1|WID00205O67
EMP00205|TXNO107870000|2020-11-26|2020-11-29 00:00:00|Org Assignment|DPT00050|Supervisory Organization|1|WID00205O83
EMP00206|TXNO628443371|2021-01-10|2021-01-13 00:00:00|Org Assignment|CMP0004|Company|1|WID00206O67
EMP00206|TXNO110208671|2021-01-10|2021-01-17 00:00:00|Org Assignment|CC00044|Cost Center|1|WID00206O67
EMP00206|TXNO864765171|2021-01-10|2021-01-15 00:00:00|Org Assignment|DPT00126|Supervisory Organization|1|WID00206O83
EMP00207|TXNO295878487|2025-02-14|2025-02-16 00:00:00|Org Assignment|CMP0003|Company|1|WID00207O67
EMP00207|TXNO148466743|2025-02-14|2025-02-18 00:00:00|Org Assignment|CC00005|Cost Center|1|WID00207O67
EMP00207|TXNO261388252|2025-02-14|2025-02-18 00:00:00|Org Assignment|DPT00055|Supervisory Organization|1|WID00207O83
EMP00208|TXNO150718087|2021-12-15|2021-12-18 00:00:00|Org Assignment|CMP0007|Company|1|WID00208O67
EMP00208|TXNO685183470|2021-12-15|2021-12-18 00:00:00|Org Assignment|CC00062|Cost Center|1|WID00208O67
EMP00208|TXNO500436120|2021-12-15|2021-12-18 00:00:00|Org Assignment|DPT00197|Supervisory Organization|1|WID00208O83
EMP00209|TXNO135305587|2020-12-25|2020-12-27 00:00:00|Org Assignment|CMP0002|Company|1|WID00209O67
EMP00209|TXNO812227885|2020-12-25|2020-12-31 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00209O67
EMP00209|TXNO312886783|2020-12-25|2020-12-31 00:00:00|Org Assignment|DPT00104|Supervisory Organization|1|WID00209O83
EMP00210|TXNO400457242|2016-09-25|2016-10-01 00:00:00|Org Assignment|CMP0007|Company|1|WID00210O67
EMP00210|TXNO645195855|2016-09-25|2016-09-29 00:00:00|Org Assignment|CC00049|Cost Center|1|WID00210O67
EMP00210|TXNO750425288|2016-09-25|2016-10-02 00:00:00|Org Assignment|DPT00148|Supervisory Organization|1|WID00210O83
EMP00211|TXNO444765998|2023-04-09|2023-04-12 00:00:00|Org Assignment|CMP0004|Company|1|WID00211O67
EMP00211|TXNO432411391|2023-04-09|2023-04-14 00:00:00|Org Assignment|CC00038|Cost Center|1|WID00211O67
EMP00211|TXNO365890355|2023-04-09|2023-04-11 00:00:00|Org Assignment|DPT00179|Supervisory Organization|1|WID00211O83
EMP00212|TXNO634724185|2018-07-20|2018-07-23 00:00:00|Org Assignment|CMP0016|Company|1|WID00212O67
EMP00212|TXNO438493695|2018-07-20|2018-07-24 00:00:00|Org Assignment|CC00075|Cost Center|1|WID00212O67
EMP00212|TXNO267680599|2018-07-20|2018-07-23 00:00:00|Org Assignment|DPT00139|Supervisory Organization|1|WID00212O83
EMP00213|TXNO795056600|2022-03-09|2022-03-15 00:00:00|Org Assignment|CMP0018|Company|1|WID00213O67
EMP00213|TXNO549665549|2022-03-09|2022-03-12 00:00:00|Org Assignment|CC00052|Cost Center|1|WID00213O67
EMP00213|TXNO421493436|2022-03-09|2022-03-09 00:00:00|Org Assignment|DPT00048|Supervisory Organization|1|WID00213O83
EMP00214|TXNO204585724|2021-04-18|2021-04-22 00:00:00|Org Assignment|CMP0011|Company|1|WID00214O67
EMP00214|TXNO507079179|2021-04-18|2021-04-20 00:00:00|Org Assignment|CC00066|Cost Center|1|WID00214O67
EMP00214|TXNO952172444|2021-04-18|2021-04-25 00:00:00|Org Assignment|DPT00119|Supervisory Organization|1|WID00214O83
EMP00215|TXNO482508766|2020-06-22|2020-06-23 00:00:00|Org Assignment|CMP0009|Company|1|WID00215O67
EMP00215|TXNO824322427|2020-06-22|2020-06-26 00:00:00|Org Assignment|CC00087|Cost Center|1|WID00215O67
EMP00215|TXNO560230717|2020-06-22|2020-06-26 00:00:00|Org Assignment|DPT00096|Supervisory Organization|1|WID00215O83
EMP00216|TXNO525997913|2016-03-10|2016-03-11 00:00:00|Org Assignment|CMP0012|Company|1|WID00216O67
EMP00216|TXNO555343719|2016-03-10|2016-03-14 00:00:00|Org Assignment|CC00062|Cost Center|1|WID00216O67
EMP00216|TXNO118855481|2016-03-10|2016-03-15 00:00:00|Org Assignment|DPT00118|Supervisory Organization|1|WID00216O83
EMP00217|TXNO474120952|2021-04-28|2021-05-01 00:00:00|Org Assignment|CMP0004|Company|1|WID00217O67
EMP00217|TXNO379925687|2021-04-28|2021-05-04 00:00:00|Org Assignment|CC00047|Cost Center|1|WID00217O67
EMP00217|TXNO706953719|2021-04-28|2021-05-01 00:00:00|Org Assignment|DPT00056|Supervisory Organization|1|WID00217O83
EMP00218|TXNO744886158|2017-09-08|2017-09-14 00:00:00|Org Assignment|CMP0011|Company|1|WID00218O67
EMP00218|TXNO216602235|2017-09-08|2017-09-10 00:00:00|Org Assignment|CC00043|Cost Center|1|WID00218O67
EMP00218|TXNO329413294|2017-09-08|2017-09-12 00:00:00|Org Assignment|DPT00014|Supervisory Organization|1|WID00218O83
EMP00219|TXNO139025795|2025-09-30|2025-10-06 00:00:00|Org Assignment|CMP0011|Company|1|WID00219O67
EMP00219|TXNO894103015|2025-09-30|2025-10-06 00:00:00|Org Assignment|CC00047|Cost Center|1|WID00219O67
EMP00219|TXNO393304736|2025-09-30|2025-10-03 00:00:00|Org Assignment|DPT00145|Supervisory Organization|1|WID00219O83
EMP00220|TXNO420545716|2020-03-29|2020-03-30 00:00:00|Org Assignment|CMP0009|Company|1|WID00220O67
EMP00220|TXNO621579213|2020-03-29|2020-04-04 00:00:00|Org Assignment|CC00075|Cost Center|1|WID00220O67
EMP00220|TXNO892769086|2020-03-29|2020-04-01 00:00:00|Org Assignment|DPT00199|Supervisory Organization|1|WID00220O83
EMP00221|TXNO260770788|2024-08-02|2024-08-04 00:00:00|Org Assignment|CMP0012|Company|1|WID00221O67
EMP00221|TXNO208363913|2024-08-02|2024-08-05 00:00:00|Org Assignment|CC00037|Cost Center|1|WID00221O67
EMP00221|TXNO328923297|2024-08-02|2024-08-07 00:00:00|Org Assignment|DPT00193|Supervisory Organization|1|WID00221O83
EMP00222|TXNO806343084|2018-01-12|2018-01-12 00:00:00|Org Assignment|CMP0006|Company|1|WID00222O67
EMP00222|TXNO341259524|2018-01-12|2018-01-13 00:00:00|Org Assignment|CC00011|Cost Center|1|WID00222O67
EMP00222|TXNO839165933|2018-01-12|2018-01-18 00:00:00|Org Assignment|DPT00169|Supervisory Organization|1|WID00222O83
EMP00223|TXNO383389238|2019-05-21|2019-05-28 00:00:00|Org Assignment|CMP0009|Company|1|WID00223O67
EMP00223|TXNO569043586|2019-05-21|2019-05-28 00:00:00|Org Assignment|CC00068|Cost Center|1|WID00223O67
EMP00223|TXNO103487421|2019-05-21|2019-05-22 00:00:00|Org Assignment|DPT00118|Supervisory Organization|1|WID00223O83
EMP00224|TXNO204292087|2025-03-10|2025-03-14 00:00:00|Org Assignment|CMP0013|Company|1|WID00224O67
EMP00224|TXNO223094870|2025-03-10|2025-03-12 00:00:00|Org Assignment|CC00085|Cost Center|1|WID00224O67
EMP00224|TXNO747276501|2025-03-10|2025-03-11 00:00:00|Org Assignment|DPT00128|Supervisory Organization|1|WID00224O83
EMP00225|TXNO918798944|2021-06-07|2021-06-07 00:00:00|Org Assignment|CMP0015|Company|1|WID00225O67
EMP00225|TXNO468115222|2021-06-07|2021-06-14 00:00:00|Org Assignment|CC00030|Cost Center|1|WID00225O67
